trade_key,signal_time,entry_time,dir,mode,stage,entry,stop,stop_distance,exit_time,exit_price,exit_reason,pnl_points
2026.03.20 11:30:00|S|S3,2026-03-20 11:30:00,2026-03-20 11:30:00,S,post_n2,3,4665.066,4679.615,14.548999999999978,2026-03-20 12:00:00,4679.615,SL hit,-14.548999999999978
2026.03.20 12:00:00|S|S1,2026-03-20 12:00:00,2026-03-20 12:00:00,S,post_n3,1,4671.757,4679.009,7.2520000000004075,2026-03-20 12:00:00,4679.009,SL hit,-7.2520000000004075
2026.03.20 12:00:00|S|S2,2026-03-20 12:00:00,2026-03-20 12:00:00,S,post_n3,2,4671.757,4679.009,7.2520000000004075,2026-03-20 12:00:00,4679.009,trail/SL hit,-7.2520000000004075
2026.03.20 12:00:00|S|S3,2026-03-20 12:00:00,2026-03-20 12:00:00,S,post_n3,3,4671.757,4679.009,7.2520000000004075,2026-03-20 12:00:00,4679.009,SL hit,-7.2520000000004075
2026.03.20 13:30:00|S|S1,2026-03-20 13:30:00,2026-03-20 13:30:00,S,post_n6,1,4659.894,4677.439,17.545000000000073,2026-03-20 13:30:00,4624.804,2.0R TP,35.090000000000146
2026.03.20 13:30:00|S|S2,2026-03-20 13:30:00,2026-03-20 13:30:00,S,post_n6,2,4659.894,4677.439,17.545000000000073,2026-03-20 14:00:00,4589.714,4.0R forced,70.18000000000029
2026.03.20 13:30:00|S|S3,2026-03-20 13:30:00,2026-03-20 13:30:00,S,post_n6,3,4659.894,4677.439,17.545000000000073,2026-03-23 12:30:00,4478.287,M30 merged cross,181.60699999999997
2026.03.24 03:00:00|S|S1,2026-03-24 03:00:00,2026-03-24 03:00:00,S,post_n4,1,4366.253,4387.32,21.067000000000007,2026-03-24 05:00:00,4324.119,2.0R TP,42.134000000000015
2026.03.24 03:00:00|S|S2,2026-03-24 03:00:00,2026-03-24 03:00:00,S,post_n4,2,4366.253,4387.32,21.067000000000007,2026-03-24 05:30:00,4372.655067432786,trail/SL hit,-6.40206743278668
2026.03.24 03:00:00|S|S3,2026-03-24 03:00:00,2026-03-24 03:00:00,S,post_n4,3,4366.253,4387.32,21.067000000000007,2026-03-24 06:00:00,4387.32,SL hit,-21.067000000000007
2026.03.24 03:30:00|S|S1,2026-03-24 03:30:00,2026-03-24 03:30:00,S,post_n5,1,4364.597,4385.578,20.981000000000677,2026-03-24 05:00:00,4322.634999999998,2.0R TP,41.96200000000135
2026.03.24 03:30:00|S|S2,2026-03-24 03:30:00,2026-03-24 03:30:00,S,post_n5,2,4364.597,4385.578,20.981000000000677,2026-03-24 05:30:00,4372.655067432786,trail/SL hit,-8.058067432786629
2026.03.24 03:30:00|S|S3,2026-03-24 03:30:00,2026-03-24 03:30:00,S,post_n5,3,4364.597,4385.578,20.981000000000677,2026-03-24 06:00:00,4385.578,SL hit,-20.981000000000677
2026.03.24 14:00:00|S|S1,2026-03-24 14:00:00,2026-03-24 14:00:00,S,cross,1,4381.455,4397.611,16.15599999999995,2026-03-24 14:00:00,4397.611,SL hit,-16.15599999999995
2026.03.24 14:00:00|S|S2,2026-03-24 14:00:00,2026-03-24 14:00:00,S,cross,2,4381.455,4397.611,16.15599999999995,2026-03-24 14:00:00,4397.611,trail/SL hit,-16.15599999999995
2026.03.24 14:00:00|S|S3,2026-03-24 14:00:00,2026-03-24 14:00:00,S,cross,3,4381.455,4397.611,16.15599999999995,2026-03-24 14:00:00,4397.611,SL hit,-16.15599999999995
2026.03.24 14:30:00|L|S1,2026-03-24 14:30:00,2026-03-24 14:30:00,L,cross,1,4408.874,4392.268,16.605999999999767,2026-03-24 17:00:00,4392.268,SL hit,-16.605999999999767
2026.03.24 14:30:00|L|S2,2026-03-24 14:30:00,2026-03-24 14:30:00,L,cross,2,4408.874,4392.268,16.605999999999767,2026-03-24 17:00:00,4392.268,trail/SL hit,-16.605999999999767
2026.03.24 14:30:00|L|S3,2026-03-24 14:30:00,2026-03-24 14:30:00,L,cross,3,4408.874,4392.268,16.605999999999767,2026-03-24 17:00:00,4392.268,SL hit,-16.605999999999767
2026.03.25 22:30:00|S|S1,2026-03-25 22:30:00,2026-03-25 22:30:00,S,post_n5,1,4511.876,4539.345,27.46900000000005,2026-03-26 01:00:00,4539.345,SL hit,-27.46900000000005
2026.03.25 22:30:00|S|S2,2026-03-25 22:30:00,2026-03-25 22:30:00,S,post_n5,2,4511.876,4539.345,27.46900000000005,2026-03-26 01:00:00,4539.345,trail/SL hit,-27.46900000000005
2026.03.25 22:30:00|S|S3,2026-03-25 22:30:00,2026-03-25 22:30:00,S,post_n5,3,4511.876,4539.345,27.46900000000005,2026-03-26 01:00:00,4539.345,SL hit,-27.46900000000005
2026.03.25 23:00:00|S|S1,2026-03-25 23:00:00,2026-03-25 23:00:00,S,post_n6,1,4517.655,4537.654,19.999000000000706,2026-03-26 00:30:00,4537.654,SL hit,-19.999000000000706
2026.03.25 23:00:00|S|S2,2026-03-25 23:00:00,2026-03-25 23:00:00,S,post_n6,2,4517.655,4537.654,19.999000000000706,2026-03-26 00:30:00,4537.654,trail/SL hit,-19.999000000000706
2026.03.25 23:00:00|S|S3,2026-03-25 23:00:00,2026-03-25 23:00:00,S,post_n6,3,4517.655,4537.654,19.999000000000706,2026-03-26 00:30:00,4537.654,SL hit,-19.999000000000706
2026.03.27 12:00:00|S|S1,2026-03-27 12:00:00,2026-03-27 12:00:00,S,post_n2,1,4419.871,4428.68,8.809000000000196,2026-03-27 12:00:00,4428.68,SL hit,-8.809000000000196
2026.03.27 12:00:00|S|S2,2026-03-27 12:00:00,2026-03-27 12:00:00,S,post_n2,2,4419.871,4428.68,8.809000000000196,2026-03-27 12:00:00,4428.68,trail/SL hit,-8.809000000000196
2026.03.27 12:00:00|S|S3,2026-03-27 12:00:00,2026-03-27 12:00:00,S,post_n2,3,4419.871,4428.68,8.809000000000196,2026-03-27 12:00:00,4428.68,SL hit,-8.809000000000196
2026.03.27 13:30:00|S|S1,2026-03-27 13:30:00,2026-03-27 13:30:00,S,post_n5,1,4422.392,4428.878,6.485999999999876,2026-03-27 13:30:00,4428.878,SL hit,-6.485999999999876
2026.03.27 13:30:00|S|S2,2026-03-27 13:30:00,2026-03-27 13:30:00,S,post_n5,2,4422.392,4428.878,6.485999999999876,2026-03-27 13:30:00,4428.878,trail/SL hit,-6.485999999999876
2026.03.27 13:30:00|S|S3,2026-03-27 13:30:00,2026-03-27 13:30:00,S,post_n5,3,4422.392,4428.878,6.485999999999876,2026-03-27 13:30:00,4428.878,SL hit,-6.485999999999876
2026.03.30 01:30:00|S|S1,2026-03-30 01:30:00,2026-03-30 01:30:00,S,post_n2,1,4448.453,4473.101,24.64799999999923,2026-03-30 01:30:00,4473.101,SL hit,-24.64799999999923
2026.03.30 01:30:00|S|S2,2026-03-30 01:30:00,2026-03-30 01:30:00,S,post_n2,2,4448.453,4473.101,24.64799999999923,2026-03-30 01:30:00,4473.101,trail/SL hit,-24.64799999999923
2026.03.30 01:30:00|S|S3,2026-03-30 01:30:00,2026-03-30 01:30:00,S,post_n2,3,4448.453,4473.101,24.64799999999923,2026-03-30 01:30:00,4473.101,SL hit,-24.64799999999923
2026.05.28 13:00:00|L|S1,2026-05-28 13:00:00,2026-05-28 13:00:00,L,pre_cross,1,4432.019,4398.922,33.09700000000066,2026-05-28 16:00:00,4498.213000000002,2.0R TP,66.19400000000132
2026.05.28 13:00:00|L|S2,2026-05-28 13:00:00,2026-05-28 13:00:00,L,pre_cross,2,4432.019,4398.922,33.09700000000066,2026-05-29 12:30:00,4515.047775934224,trail/SL hit,83.02877593422363
2026.05.28 13:00:00|L|S3,2026-05-28 13:00:00,2026-05-28 13:00:00,L,pre_cross,3,4432.019,4398.922,33.09700000000066,2026-06-01 01:00:00,4528.879,M30 merged cross,96.85999999999967
2026.06.08 11:30:00|L|S1,2026-06-08 11:30:00,2026-06-08 11:30:00,L,pre_cross,1,4325.341,4311.454,13.887000000000626,2026-06-09 13:30:00,4353.115000000002,2.0R TP,27.77400000000125
2026.06.08 11:30:00|L|S2,2026-06-08 11:30:00,2026-06-08 11:30:00,L,pre_cross,2,4325.341,4311.454,13.887000000000626,2026-06-08 14:00:00,4318.359259244431,trail/SL hit,-6.9817407555692625
2026.06.08 11:30:00|L|S3,2026-06-08 11:30:00,2026-06-08 11:30:00,L,pre_cross,3,4325.341,4311.454,13.887000000000626,2026-06-08 23:30:00,4317.619,M30 merged cross,-7.722000000000662
2026.06.19 13:00:00|L|S1,2026-06-19 13:00:00,2026-06-19 13:00:00,L,pre_cross,1,4178.869,4165.882,12.98700000000008,2026-06-19 13:00:00,4165.882,SL hit,-12.98700000000008
2026.06.19 13:00:00|L|S2,2026-06-19 13:00:00,2026-06-19 13:00:00,L,pre_cross,2,4178.869,4165.882,12.98700000000008,2026-06-19 13:00:00,4165.882,trail/SL hit,-12.98700000000008
2026.06.19 13:00:00|L|S3,2026-06-19 13:00:00,2026-06-19 13:00:00,L,pre_cross,3,4178.869,4165.882,12.98700000000008,2026-06-19 13:00:00,4165.882,SL hit,-12.98700000000008
2026.06.22 00:30:00|L|S1,2026-06-22 00:30:00,2026-06-22 00:30:00,L,pre_cross,1,4167.08,4157.384,9.695999999999913,2026-06-22 00:30:00,4186.472,2.0R TP,19.391999999999825
2026.06.22 00:30:00|L|S2,2026-06-22 00:30:00,2026-06-22 00:30:00,L,pre_cross,2,4167.08,4157.384,9.695999999999913,2026-06-22 01:00:00,4205.864,4.0R forced,38.78399999999965
2026.06.22 00:30:00|L|S3,2026-06-22 00:30:00,2026-06-22 00:30:00,L,pre_cross,3,4167.08,4157.384,9.695999999999913,2026-06-22 16:00:00,4182.481,M30 merged cross,15.40099999999984
2026.06.25 13:00:00|L|S1,2026-06-25 13:00:00,2026-06-25 13:00:00,L,pre_cross,1,4012.301,3989.848,22.452999999999975,2026-06-26 02:30:00,3989.848,SL hit,-22.452999999999975
2026.06.25 13:00:00|L|S2,2026-06-25 13:00:00,2026-06-25 13:00:00,L,pre_cross,2,4012.301,3989.848,22.452999999999975,2026-06-26 02:00:00,4007.326,M30 merged cross,-4.974999999999909
2026.06.25 13:00:00|L|S3,2026-06-25 13:00:00,2026-06-25 13:00:00,L,pre_cross,3,4012.301,3989.848,22.452999999999975,2026-06-26 02:00:00,4007.326,M30 merged cross,-4.974999999999909
2026.06.25 13:30:00|L|S1,2026-06-25 13:30:00,2026-06-25 13:30:00,L,cross,1,4021.912,3989.848,32.06399999999985,2026-06-26 02:30:00,3989.848,SL hit,-32.06399999999985
2026.06.25 13:30:00|L|S2,2026-06-25 13:30:00,2026-06-25 13:30:00,L,cross,2,4021.912,3989.848,32.06399999999985,2026-06-26 02:00:00,4007.326,M30 merged cross,-14.585999999999785
2026.06.25 13:30:00|L|S3,2026-06-25 13:30:00,2026-06-25 13:30:00,L,cross,3,4021.912,3989.848,32.06399999999985,2026-06-26 02:00:00,4007.326,M30 merged cross,-14.585999999999785
2026.06.26 04:00:00|S|S1,2026-06-26 04:00:00,2026-06-26 04:00:00,S,post_n4,1,4004.162,4014.72,10.557999999999993,2026-06-26 04:30:00,4014.72,SL hit,-10.557999999999993
2026.06.26 04:00:00|S|S2,2026-06-26 04:00:00,2026-06-26 04:00:00,S,post_n4,2,4004.162,4014.72,10.557999999999993,2026-06-26 04:30:00,4014.72,trail/SL hit,-10.557999999999993
2026.06.26 04:00:00|S|S3,2026-06-26 04:00:00,2026-06-26 04:00:00,S,post_n4,3,4004.162,4014.72,10.557999999999993,2026-06-26 04:30:00,4014.72,SL hit,-10.557999999999993
2026.06.26 04:30:00|S|S1,2026-06-26 04:30:00,2026-06-26 04:30:00,S,post_n5,1,4007.491,4014.168,6.677000000000135,2026-06-26 04:30:00,4014.168,SL hit,-6.677000000000135
2026.06.26 04:30:00|S|S2,2026-06-26 04:30:00,2026-06-26 04:30:00,S,post_n5,2,4007.491,4014.168,6.677000000000135,2026-06-26 04:30:00,4014.168,trail/SL hit,-6.677000000000135
2026.06.26 04:30:00|S|S3,2026-06-26 04:30:00,2026-06-26 04:30:00,S,post_n5,3,4007.491,4014.168,6.677000000000135,2026-06-26 04:30:00,4014.168,SL hit,-6.677000000000135
2026.06.30 06:30:00|L|S1,2026-06-30 06:30:00,2026-06-30 06:30:00,L,pre_cross,1,4011.862,3995.605,16.257000000000062,2026-06-30 14:00:00,4044.376,2.0R TP,32.514000000000124
2026.06.30 06:30:00|L|S2,2026-06-30 06:30:00,2026-06-30 06:30:00,L,pre_cross,2,4011.862,3995.605,16.257000000000062,2026-06-30 12:30:00,4014.6954816520793,trail/SL hit,2.833481652079172
2026.06.30 06:30:00|L|S3,2026-06-30 06:30:00,2026-06-30 06:30:00,L,pre_cross,3,4011.862,3995.605,16.257000000000062,2026-06-30 20:30:00,4007.347,M30 merged cross,-4.514999999999873
2026.06.30 07:30:00|L|S1,2026-06-30 07:30:00,2026-06-30 07:30:00,L,cross,1,4028.73,3995.605,33.125,2026-07-01 00:30:00,3995.605,SL hit,-33.125
2026.06.30 07:30:00|L|S2,2026-06-30 07:30:00,2026-06-30 07:30:00,L,cross,2,4028.73,3995.605,33.125,2026-06-30 20:30:00,4007.347,M30 merged cross,-21.38299999999981
2026.06.30 07:30:00|L|S3,2026-06-30 07:30:00,2026-06-30 07:30:00,L,cross,3,4028.73,3995.605,33.125,2026-06-30 20:30:00,4007.347,M30 merged cross,-21.38299999999981
2026.08.06 14:00:00|L|S1,2026-08-06 14:00:00,2026-08-06 14:00:00,L,cross,1,4267.258,4260.805,6.45299999999952,2026-08-06 14:00:00,4260.805,SL hit,-6.45299999999952
2026.08.06 14:00:00|L|S2,2026-08-06 14:00:00,2026-08-06 14:00:00,L,cross,2,4267.258,4260.805,6.45299999999952,2026-08-06 14:00:00,4260.805,trail/SL hit,-6.45299999999952
2026.08.06 14:00:00|L|S3,2026-08-06 14:00:00,2026-08-06 14:00:00,L,cross,3,4267.258,4260.805,6.45299999999952,2026-08-06 14:00:00,4260.805,SL hit,-6.45299999999952
2026.08.06 15:30:00|S|S1,2026-08-06 15:30:00,2026-08-06 15:30:00,S,pre_cross,1,4254.821,4262.455,7.6340000000000146,2026-08-06 15:30:00,4239.553,2.0R TP,15.268000000000029
2026.08.06 15:30:00|S|S2,2026-08-06 15:30:00,2026-08-06 15:30:00,S,pre_cross,2,4254.821,4262.455,7.6340000000000146,2026-08-06 16:00:00,4224.285,4.0R forced,30.536000000000058
2026.08.06 15:30:00|S|S3,2026-08-06 15:30:00,2026-08-06 15:30:00,S,pre_cross,3,4254.821,4262.455,7.6340000000000146,2026-08-07 02:30:00,4250.393,M30 merged cross,4.427999999999884
2026.08.07 04:00:00|L|S1,2026-08-07 04:00:00,2026-08-07 04:00:00,L,post_n3,1,4265.919,4250.825,15.094000000000051,2026-08-07 06:30:00,4296.107,2.0R TP,30.188000000000102
2026.08.07 04:00:00|L|S2,2026-08-07 04:00:00,2026-08-07 04:00:00,L,post_n3,2,4265.919,4250.825,15.094000000000051,2026-08-07 11:00:00,4326.295,4.0R forced,60.376000000000204
2026.08.07 04:00:00|L|S3,2026-08-07 04:00:00,2026-08-07 04:00:00,L,post_n3,3,4265.919,4250.825,15.094000000000051,2026-08-10 02:30:00,4319.482,M30 merged cross,53.5630000000001
2026.08.07 04:30:00|L|S1,2026-08-07 04:30:00,2026-08-07 04:30:00,L,post_n4,1,4264.762,4251.907,12.854999999999563,2026-08-07 06:00:00,4290.471999999999,2.0R TP,25.709999999999127
2026.08.07 04:30:00|L|S2,2026-08-07 04:30:00,2026-08-07 04:30:00,L,post_n4,2,4264.762,4251.907,12.854999999999563,2026-08-07 08:30:00,4316.181999999998,4.0R forced,51.419999999998254
2026.08.07 04:30:00|L|S3,2026-08-07 04:30:00,2026-08-07 04:30:00,L,post_n4,3,4264.762,4251.907,12.854999999999563,2026-08-10 02:30:00,4319.482,M30 merged cross,54.720000000000255
2026.08.07 05:00:00|L|S1,2026-08-07 05:00:00,2026-08-07 05:00:00,L,post_n5,1,4264.851,4252.892,11.958999999999833,2026-08-07 06:00:00,4288.768999999999,2.0R TP,23.917999999999665
2026.08.07 05:00:00|L|S2,2026-08-07 05:00:00,2026-08-07 05:00:00,L,post_n5,2,4264.851,4252.892,11.958999999999833,2026-08-07 08:30:00,4312.686999999999,4.0R forced,47.83599999999933
2026.08.07 05:00:00|L|S3,2026-08-07 05:00:00,2026-08-07 05:00:00,L,post_n5,3,4264.851,4252.892,11.958999999999833,2026-08-10 02:30:00,4319.482,M30 merged cross,54.63100000000031
2026.08.07 05:30:00|L|S1,2026-08-07 05:30:00,2026-08-07 05:30:00,L,post_n6,1,4266.368,4253.92,12.44800000000032,2026-08-07 06:00:00,4291.264000000001,2.0R TP,24.89600000000064
2026.08.07 05:30:00|L|S2,2026-08-07 05:30:00,2026-08-07 05:30:00,L,post_n6,2,4266.368,4253.92,12.44800000000032,2026-08-07 08:30:00,4316.160000000002,4.0R forced,49.79200000000128
2026.08.07 05:30:00|L|S3,2026-08-07 05:30:00,2026-08-07 05:30:00,L,post_n6,3,4266.368,4253.92,12.44800000000032,2026-08-10 02:30:00,4319.482,M30 merged cross,53.11399999999958
2026.08.12 02:00:00|L|S1,2026-08-12 02:00:00,2026-08-12 02:00:00,L,post_n2,1,4396.228,4379.533,16.69499999999971,2026-08-12 12:30:00,4429.6179999999995,2.0R TP,33.38999999999942
2026.08.12 02:00:00|L|S2,2026-08-12 02:00:00,2026-08-12 02:00:00,L,post_n2,2,4396.228,4379.533,16.69499999999971,2026-08-12 12:30:00,4403.845290961067,trail/SL hit,7.6172909610668285
2026.08.12 02:00:00|L|S3,2026-08-12 02:00:00,2026-08-12 02:00:00,L,post_n2,3,4396.228,4379.533,16.69499999999971,2026-08-12 22:00:00,4399.369,M30 merged cross,3.1409999999996217
2026.08.12 02:30:00|L|S1,2026-08-12 02:30:00,2026-08-12 02:30:00,L,post_n3,1,4402.137,4381.266,20.871000000000095,2026-08-13 00:30:00,4443.879,2.0R TP,41.74200000000019
2026.08.12 02:30:00|L|S2,2026-08-12 02:30:00,2026-08-12 02:30:00,L,post_n3,2,4402.137,4381.266,20.871000000000095,2026-08-12 15:30:00,4411.521939666042,trail/SL hit,9.384939666042555
2026.08.12 02:30:00|L|S3,2026-08-12 02:30:00,2026-08-12 02:30:00,L,post_n3,3,4402.137,4381.266,20.871000000000095,2026-08-12 22:00:00,4399.369,M30 merged cross,-2.768000000000029
2026.08.12 03:00:00|L|S1,2026-08-12 03:00:00,2026-08-12 03:00:00,L,post_n4,1,4411.188,4383.585,27.603000000000065,2026-08-12 12:30:00,4383.585,SL hit,-27.603000000000065
2026.08.12 03:00:00|L|S2,2026-08-12 03:00:00,2026-08-12 03:00:00,L,post_n4,2,4411.188,4383.585,27.603000000000065,2026-08-12 12:30:00,4383.585,trail/SL hit,-27.603000000000065
2026.08.12 03:00:00|L|S3,2026-08-12 03:00:00,2026-08-12 03:00:00,L,post_n4,3,4411.188,4383.585,27.603000000000065,2026-08-12 12:30:00,4383.585,SL hit,-27.603000000000065
2026.08.12 03:30:00|L|S1,2026-08-12 03:30:00,2026-08-12 03:30:00,L,post_n5,1,4407.15,4385.406,21.743999999999687,2026-08-12 05:30:00,4385.406,SL hit,-21.743999999999687
2026.08.12 03:30:00|L|S2,2026-08-12 03:30:00,2026-08-12 03:30:00,L,post_n5,2,4407.15,4385.406,21.743999999999687,2026-08-12 05:30:00,4385.406,trail/SL hit,-21.743999999999687
2026.08.12 03:30:00|L|S3,2026-08-12 03:30:00,2026-08-12 03:30:00,L,post_n5,3,4407.15,4385.406,21.743999999999687,2026-08-12 05:30:00,4385.406,SL hit,-21.743999999999687
2026.08.12 04:00:00|L|S1,2026-08-12 04:00:00,2026-08-12 04:00:00,L,post_n6,1,4402.409,4386.693,15.71599999999944,2026-08-12 05:30:00,4386.693,SL hit,-15.71599999999944
2026.08.12 04:00:00|L|S2,2026-08-12 04:00:00,2026-08-12 04:00:00,L,post_n6,2,4402.409,4386.693,15.71599999999944,2026-08-12 05:30:00,4386.693,trail/SL hit,-15.71599999999944
2026.08.12 04:00:00|L|S3,2026-08-12 04:00:00,2026-08-12 04:00:00,L,post_n6,3,4402.409,4386.693,15.71599999999944,2026-08-12 05:30:00,4386.693,SL hit,-15.71599999999944
2026.08.12 17:00:00|S|S1,2026-08-12 17:00:00,2026-08-12 17:00:00,S,pre_cross,1,4401.457,4413.72,12.26299999999992,2026-08-12 18:30:00,4413.72,SL hit,-12.26299999999992
2026.08.12 17:00:00|S|S2,2026-08-12 17:00:00,2026-08-12 17:00:00,S,pre_cross,2,4401.457,4413.72,12.26299999999992,2026-08-12 18:30:00,4413.72,trail/SL hit,-12.26299999999992
2026.08.12 17:00:00|S|S3,2026-08-12 17:00:00,2026-08-12 17:00:00,S,pre_cross,3,4401.457,4413.72,12.26299999999992,2026-08-12 18:30:00,4413.72,SL hit,-12.26299999999992
2026.08.25 17:00:00|L|S1,2026-08-25 17:00:00,2026-08-25 17:00:00,L,cross,1,4643.621,4635.823,7.7979999999997744,2026-08-25 17:00:00,4635.823,SL hit,-7.7979999999997744
2026.08.25 17:00:00|L|S2,2026-08-25 17:00:00,2026-08-25 17:00:00,L,cross,2,4643.621,4635.823,7.7979999999997744,2026-08-25 17:00:00,4635.823,trail/SL hit,-7.7979999999997744
2026.08.25 17:00:00|L|S3,2026-08-25 17:00:00,2026-08-25 17:00:00,L,cross,3,4643.621,4635.823,7.7979999999997744,2026-08-25 17:00:00,4635.823,SL hit,-7.7979999999997744
2026.08.25 20:00:00|L|S1,2026-08-25 20:00:00,2026-08-25 20:00:00,L,post_n5,1,4667.059,4644.186,22.873000000000502,2026-08-26 00:00:00,4644.186,SL hit,-22.873000000000502
2026.08.25 20:00:00|L|S2,2026-08-25 20:00:00,2026-08-25 20:00:00,L,post_n5,2,4667.059,4644.186,22.873000000000502,2026-08-26 00:00:00,4644.186,trail/SL hit,-22.873000000000502
2026.08.25 20:00:00|L|S3,2026-08-25 20:00:00,2026-08-25 20:00:00,L,post_n5,3,4667.059,4644.186,22.873000000000502,2026-08-26 00:00:00,4644.186,SL hit,-22.873000000000502
2026.08.25 20:30:00|L|S1,2026-08-25 20:30:00,2026-08-25 20:30:00,L,post_n6,1,4662.4,4645.593,16.80699999999979,2026-08-26 00:00:00,4645.593,SL hit,-16.80699999999979
2026.08.25 20:30:00|L|S2,2026-08-25 20:30:00,2026-08-25 20:30:00,L,post_n6,2,4662.4,4645.593,16.80699999999979,2026-08-26 00:00:00,4645.593,trail/SL hit,-16.80699999999979
2026.08.25 20:30:00|L|S3,2026-08-25 20:30:00,2026-08-25 20:30:00,L,post_n6,3,4662.4,4645.593,16.80699999999979,2026-08-26 00:00:00,4645.593,SL hit,-16.80699999999979
