trade_key,signal_time,entry_time,dir,mode,stage,entry,stop,stop_distance,exit_time,exit_price,exit_reason,pnl_points
2026.01.07 05:00:00|S|S2,2026-01-07 05:00:00,2026-01-07 05:00:00,S,post_n4,2,4464.825,4477.335,12.510000000000218,2026-01-07 08:30:00,4469.918031037863,trail/SL hit,-5.093031037863511
2026.01.07 05:00:00|S|S3,2026-01-07 05:00:00,2026-01-07 05:00:00,S,post_n4,3,4464.825,4477.335,12.510000000000218,2026-01-07 23:30:00,4463.418,M30 merged cross,1.4070000000001528
2026.01.13 02:00:00|S|S1,2026-01-13 02:00:00,2026-01-13 02:00:00,S,post_n4,1,4577.916,4594.036,16.11999999999989,2026-01-13 02:30:00,4594.036,SL hit,-16.11999999999989
2026.01.13 02:00:00|S|S2,2026-01-13 02:00:00,2026-01-13 02:00:00,S,post_n4,2,4577.916,4594.036,16.11999999999989,2026-01-13 02:30:00,4594.036,trail/SL hit,-16.11999999999989
2026.01.13 02:00:00|S|S3,2026-01-13 02:00:00,2026-01-13 02:00:00,S,post_n4,3,4577.916,4594.036,16.11999999999989,2026-01-13 02:30:00,4594.036,SL hit,-16.11999999999989
2026.01.13 18:00:00|S|S1,2026-01-13 18:00:00,2026-01-13 18:00:00,S,pre_cross,1,4590.452,4600.979,10.527000000000044,2026-01-13 18:30:00,4600.979,SL hit,-10.527000000000044
2026.01.13 18:00:00|S|S2,2026-01-13 18:00:00,2026-01-13 18:00:00,S,pre_cross,2,4590.452,4600.979,10.527000000000044,2026-01-13 18:30:00,4600.979,trail/SL hit,-10.527000000000044
2026.01.13 18:00:00|S|S3,2026-01-13 18:00:00,2026-01-13 18:00:00,S,pre_cross,3,4590.452,4600.979,10.527000000000044,2026-01-13 18:30:00,4600.979,SL hit,-10.527000000000044
2026.01.14 15:00:00|S|S1,2026-01-14 15:00:00,2026-01-14 15:00:00,S,pre_cross,1,4617.552,4628.352,10.800000000000182,2026-01-14 15:00:00,4601.351999999999,1.5R TP,16.200000000000273
2026.01.14 15:00:00|S|S2,2026-01-14 15:00:00,2026-01-14 15:00:00,S,pre_cross,2,4617.552,4628.352,10.800000000000182,2026-01-14 18:00:00,4623.137751340628,trail/SL hit,-5.585751340628121
2026.01.14 15:00:00|S|S3,2026-01-14 15:00:00,2026-01-14 15:00:00,S,pre_cross,3,4617.552,4628.352,10.800000000000182,2026-01-14 18:00:00,4628.352,SL hit,-10.800000000000182
2026.01.14 16:00:00|S|S1,2026-01-14 16:00:00,2026-01-14 16:00:00,S,cross,1,4617.892,4628.352,10.460000000000036,2026-01-14 17:30:00,4602.201999999999,1.5R TP,15.690000000000055
2026.01.14 16:00:00|S|S2,2026-01-14 16:00:00,2026-01-14 16:00:00,S,cross,2,4617.892,4628.352,10.460000000000036,2026-01-14 18:00:00,4623.137751340628,trail/SL hit,-5.245751340627976
2026.01.14 16:00:00|S|S3,2026-01-14 16:00:00,2026-01-14 16:00:00,S,cross,3,4617.892,4628.352,10.460000000000036,2026-01-14 18:00:00,4628.352,SL hit,-10.460000000000036
2026.01.14 17:00:00|S|S1,2026-01-14 17:00:00,2026-01-14 17:00:00,S,post_n3,1,4617.041,4624.93,7.889000000000124,2026-01-14 17:30:00,4605.2075,1.5R TP,11.833500000000186
2026.01.14 17:00:00|S|S2,2026-01-14 17:00:00,2026-01-14 17:00:00,S,post_n3,2,4617.041,4624.93,7.889000000000124,2026-01-14 18:00:00,4623.137751340628,trail/SL hit,-6.096751340627634
2026.01.14 17:00:00|S|S3,2026-01-14 17:00:00,2026-01-14 17:00:00,S,post_n3,3,4617.041,4624.93,7.889000000000124,2026-01-14 18:00:00,4624.93,SL hit,-7.889000000000124
2026.01.14 17:30:00|S|S1,2026-01-14 17:30:00,2026-01-14 17:30:00,S,post_n4,1,4611.308,4623.879,12.570999999999913,2026-01-14 18:00:00,4623.879,SL hit,-12.570999999999913
2026.01.14 17:30:00|S|S2,2026-01-14 17:30:00,2026-01-14 17:30:00,S,post_n4,2,4611.308,4623.879,12.570999999999913,2026-01-14 18:00:00,4623.879,trail/SL hit,-12.570999999999913
2026.01.14 17:30:00|S|S3,2026-01-14 17:30:00,2026-01-14 17:30:00,S,post_n4,3,4611.308,4623.879,12.570999999999913,2026-01-14 18:00:00,4623.879,SL hit,-12.570999999999913
