trade_key_x,signal_time_x,entry_time_x,dir_x,mode_x,stage_x,entry,stop,stop_distance,exit_time_x,exit_price,exit_reason,pnl_points,_key,signal_time_y,entry_time_y,dir_y,mode_y,stage_y,open_time,ea_entry,ea_stop,exit_time_y,ea_exit,ea_reason,ea_pnl,pnl_usd,virtual_balance,trade_key_y,_merge,diff_entry,diff_stop,diff_exit_price,diff_pnl_points
2025.02.09 23:30:00|L|S1,2025-02-09 23:30:00,2025-02-09 23:30:00,L,pre_cross,1.0,2869.64,2864.029,5.610999999999876,2025-02-10 06:00:00,2880.862,2.0R TP,11.221999999999753,2025.02.09 23:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.09 23:30:00|L|S2,2025-02-09 23:30:00,2025-02-09 23:30:00,L,pre_cross,2.0,2869.64,2864.029,5.610999999999876,2025-02-10 06:30:00,2892.0839999999994,4.0R forced,22.443999999999505,2025.02.09 23:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.09 23:30:00|L|S3,2025-02-09 23:30:00,2025-02-09 23:30:00,L,pre_cross,3.0,2869.64,2864.029,5.610999999999876,2025-02-11 09:00:00,2910.028,M30 merged cross,40.38799999999992,2025.02.09 23:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.02.10 02:00:00|L|S1,2025-02-10 02:00:00,2025-02-10 02:00:00,L,post_n4,1.0,2871.857,2865.916,5.940999999999804,2025-02-10 06:00:00,2883.739,2.0R TP,11.881999999999609,2025.02.10 02:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.10 02:00:00|L|S2,2025-02-10 02:00:00,2025-02-10 02:00:00,L,post_n4,2.0,2871.857,2865.916,5.940999999999804,2025-02-10 07:30:00,2895.620999999999,4.0R forced,23.76399999999921,2025.02.10 02:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.10 02:00:00|L|S3,2025-02-10 02:00:00,2025-02-10 02:00:00,L,post_n4,3.0,2871.857,2865.916,5.940999999999804,2025-02-11 09:00:00,2910.028,M30 merged cross,38.17099999999982,2025.02.10 02:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.02.10 02:30:00|BUY|S2,2025.02.10 01:30,2025.02.10 02:30,BUY,post_n,2.0,2025.02.10 02:30,2874.007,2865.91595,2025.02.10 02:30,2873.807,M30 merged cross,-0.2,-0.2,489.9185,2025.02.10 02:30:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.02.10 02:30:00|BUY|S3,2025.02.10 01:30,2025.02.10 02:30,BUY,post_n,3.0,2025.02.10 02:30,2874.007,2865.91595,2025.02.10 02:30,2873.807,M30 merged cross,-0.2,-0.3,489.6185,2025.02.10 02:30:00|BUY|S3,right_only,,,,
2025.02.10 02:30:00|L|S1,2025-02-10 02:30:00,2025-02-10 02:30:00,L,post_n5,1.0,2874.007,2866.538,7.469000000000051,2025-02-10 06:30:00,2888.945,2.0R TP,14.938000000000102,2025.02.10 02:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.10 02:30:00|L|S2,2025-02-10 02:30:00,2025-02-10 02:30:00,L,post_n5,2.0,2874.007,2866.538,7.469000000000051,2025-02-10 10:00:00,2903.8830000000003,4.0R forced,29.876000000000204,2025.02.10 02:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.10 02:30:00|L|S3,2025-02-10 02:30:00,2025-02-10 02:30:00,L,post_n5,3.0,2874.007,2866.538,7.469000000000051,2025-02-11 09:00:00,2910.028,M30 merged cross,36.02099999999973,2025.02.10 02:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.02.10 03:00:00|L|S1,2025-02-10 03:00:00,2025-02-10 03:00:00,L,post_n6,1.0,2873.874,2867.098,6.77599999999984,2025-02-10 06:30:00,2887.4259999999995,2.0R TP,13.55199999999968,2025.02.10 03:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.10 03:00:00|L|S2,2025-02-10 03:00:00,2025-02-10 03:00:00,L,post_n6,2.0,2873.874,2867.098,6.77599999999984,2025-02-10 09:00:00,2900.977999999999,4.0R forced,27.10399999999936,2025.02.10 03:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.10 03:00:00|L|S3,2025-02-10 03:00:00,2025-02-10 03:00:00,L,post_n6,3.0,2873.874,2867.098,6.77599999999984,2025-02-11 09:00:00,2910.028,M30 merged cross,36.154,2025.02.10 03:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.02.12 18:00:00|L|S1,2025-02-12 18:00:00,2025-02-12 18:00:00,L,post_n5,1.0,2902.919,2892.934,9.984999999999673,2025-02-13 18:30:00,2922.888999999999,2.0R TP,19.969999999999345,2025.02.12 18:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.12 18:00:00|L|S2,2025-02-12 18:00:00,2025-02-12 18:00:00,L,post_n5,2.0,2902.919,2892.934,9.984999999999673,2025-02-13 08:30:00,2909.982830571157,trail/SL hit,7.063830571157268,2025.02.12 18:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.12 18:00:00|L|S3,2025-02-12 18:00:00,2025-02-12 18:00:00,L,post_n5,3.0,2902.919,2892.934,9.984999999999673,2025-02-14 13:30:00,2920.62,M30 merged cross,17.701000000000022,2025.02.12 18:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.02.12 18:30:00|BUY|S2,2025.02.12 17:30,2025.02.12 18:30,BUY,post_n,2.0,2025.02.12 18:30,2901.908,2892.93413,2025.02.12 18:30,2901.095,M30 merged cross,-0.813,-0.813,488.8055,2025.02.12 18:30:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.02.12 18:30:00|BUY|S3,2025.02.12 17:30,2025.02.12 18:30,BUY,post_n,3.0,2025.02.12 18:30,2901.908,2892.93413,2025.02.12 18:30,2901.095,M30 merged cross,-0.813,-1.2195,487.586,2025.02.12 18:30:00|BUY|S3,right_only,,,,
2025.02.12 18:30:00|L|S1,2025-02-12 18:30:00,2025-02-12 18:30:00,L,post_n6,1.0,2901.908,2893.628,8.279999999999745,2025-02-12 19:00:00,2893.628,SL hit,-8.279999999999745,2025.02.12 18:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.12 18:30:00|L|S2,2025-02-12 18:30:00,2025-02-12 18:30:00,L,post_n6,2.0,2901.908,2893.628,8.279999999999745,2025-02-12 19:00:00,2893.628,trail/SL hit,-8.279999999999745,2025.02.12 18:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.12 18:30:00|L|S3,2025-02-12 18:30:00,2025-02-12 18:30:00,L,post_n6,3.0,2901.908,2893.628,8.279999999999745,2025-02-12 19:00:00,2893.628,SL hit,-8.279999999999745,2025.02.12 18:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.02.20 00:30:00|L|S1,2025-02-20 00:30:00,2025-02-20 00:30:00,L,post_n3,1.0,2938.984,2932.977,6.007000000000062,2025-02-20 07:30:00,2950.998,2.0R TP,12.014000000000124,2025.02.20 00:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.20 00:30:00|L|S2,2025-02-20 00:30:00,2025-02-20 00:30:00,L,post_n3,2.0,2938.984,2932.977,6.007000000000062,2025-02-20 12:00:00,2946.064436761039,trail/SL hit,7.080436761038982,2025.02.20 00:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.20 00:30:00|L|S3,2025-02-20 00:30:00,2025-02-20 00:30:00,L,post_n3,3.0,2938.984,2932.977,6.007000000000062,2025-02-20 13:30:00,2934.032,M30 merged cross,-4.951999999999771,2025.02.20 00:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.02.20 01:00:00|BUY|S2,2025.02.20 00:00,2025.02.20 01:00,BUY,post_n,2.0,2025.02.20 01:00,2940.879,2932.97743,2025.02.20 01:00,2936.639,M30 merged cross,-4.24,-4.24,483.346,2025.02.20 01:00:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.02.20 01:00:00|BUY|S3,2025.02.20 00:00,2025.02.20 01:00,BUY,post_n,3.0,2025.02.20 01:00,2940.879,2932.97743,2025.02.20 01:00,2936.639,M30 merged cross,-4.24,-6.36,476.986,2025.02.20 01:00:00|BUY|S3,right_only,,,,
2025.02.20 01:00:00|L|S1,2025-02-20 01:00:00,2025-02-20 01:00:00,L,post_n4,1.0,2940.879,2933.581,7.2979999999997744,2025-02-20 14:00:00,2933.581,SL hit,-7.2979999999997744,2025.02.20 01:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.20 01:00:00|L|S2,2025-02-20 01:00:00,2025-02-20 01:00:00,L,post_n4,2.0,2940.879,2933.581,7.2979999999997744,2025-02-20 12:00:00,2946.064436761039,trail/SL hit,5.185436761039,2025.02.20 01:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.20 01:00:00|L|S3,2025-02-20 01:00:00,2025-02-20 01:00:00,L,post_n4,3.0,2940.879,2933.581,7.2979999999997744,2025-02-20 13:30:00,2934.032,M30 merged cross,-6.846999999999753,2025.02.20 01:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.02.21 01:30:00|L|S1,2025-02-21 01:30:00,2025-02-21 01:30:00,L,pre_cross,1.0,2945.567,2940.371,5.195999999999913,2025-02-21 01:30:00,2940.371,SL hit,-5.195999999999913,2025.02.21 01:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.21 01:30:00|L|S2,2025-02-21 01:30:00,2025-02-21 01:30:00,L,pre_cross,2.0,2945.567,2940.371,5.195999999999913,2025-02-21 01:30:00,2940.371,trail/SL hit,-5.195999999999913,2025.02.21 01:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.21 01:30:00|L|S3,2025-02-21 01:30:00,2025-02-21 01:30:00,L,pre_cross,3.0,2945.567,2940.371,5.195999999999913,2025-02-21 01:30:00,2940.371,SL hit,-5.195999999999913,2025.02.21 01:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.02.21 02:00:00|BUY|S1,2025.02.21 01:00,2025.02.21 02:00,BUY,pre_cross,1.0,2025.02.21 02:00,2928.787,2940.371,2025.02.21 02:00,2940.371,SL hit,-11.584,-5.792,491.2405,2025.02.21 02:00:00|BUY|S1,right_only,,,,
,,,,,,,,,,,,,2025.02.21 02:00:00|BUY|S2,2025.02.21 01:00,2025.02.21 02:00,BUY,pre_cross,2.0,2025.02.21 02:00,2928.787,2940.371,2025.02.21 02:00,2940.371,trail/SL hit,11.584,11.584,502.8245,2025.02.21 02:00:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.02.21 02:00:00|BUY|S3,2025.02.21 01:00,2025.02.21 02:00,BUY,pre_cross,3.0,2025.02.21 02:00,2928.787,2940.371,2025.02.21 02:00,2940.371,SL hit,-11.584,-17.37601,485.4485,2025.02.21 02:00:00|BUY|S3,right_only,,,,
2025.02.21 18:00:00|L|S1,2025-02-21 18:00:00,2025-02-21 18:00:00,L,post_n3,1.0,2939.691,2932.904,6.786999999999807,2025-02-21 19:30:00,2932.904,SL hit,-6.786999999999807,2025.02.21 18:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.21 18:00:00|L|S2,2025-02-21 18:00:00,2025-02-21 18:00:00,L,post_n3,2.0,2939.691,2932.904,6.786999999999807,2025-02-21 19:30:00,2932.904,trail/SL hit,-6.786999999999807,2025.02.21 18:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.21 18:00:00|L|S3,2025-02-21 18:00:00,2025-02-21 18:00:00,L,post_n3,3.0,2939.691,2932.904,6.786999999999807,2025-02-21 19:30:00,2932.904,SL hit,-6.786999999999807,2025.02.21 18:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.02.21 18:30:00|L|S1,2025-02-21 18:30:00,2025-02-21 18:30:00,L,post_n4,1.0,2939.428,2933.409,6.018999999999778,2025-02-21 19:30:00,2933.409,SL hit,-6.018999999999778,2025.02.21 18:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.21 18:30:00|L|S2,2025-02-21 18:30:00,2025-02-21 18:30:00,L,post_n4,2.0,2939.428,2933.409,6.018999999999778,2025-02-21 19:30:00,2933.409,trail/SL hit,-6.018999999999778,2025.02.21 18:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.21 18:30:00|L|S3,2025-02-21 18:30:00,2025-02-21 18:30:00,L,post_n4,3.0,2939.428,2933.409,6.018999999999778,2025-02-21 19:30:00,2933.409,SL hit,-6.018999999999778,2025.02.21 18:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.02.21 19:00:00|L|S1,2025-02-21 19:00:00,2025-02-21 19:00:00,L,post_n5,1.0,2941.86,2934.058,7.802000000000135,2025-02-21 19:30:00,2934.058,SL hit,-7.802000000000135,2025.02.21 19:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.21 19:00:00|L|S2,2025-02-21 19:00:00,2025-02-21 19:00:00,L,post_n5,2.0,2941.86,2934.058,7.802000000000135,2025-02-21 19:30:00,2934.058,trail/SL hit,-7.802000000000135,2025.02.21 19:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.21 19:00:00|L|S3,2025-02-21 19:00:00,2025-02-21 19:00:00,L,post_n5,3.0,2941.86,2934.058,7.802000000000135,2025-02-21 19:30:00,2934.058,SL hit,-7.802000000000135,2025.02.21 19:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.02.24 03:00:00|L|S1,2025-02-24 03:00:00,2025-02-24 03:00:00,L,pre_cross,1.0,2940.829,2933.462,7.367000000000189,2025-02-24 14:00:00,2955.563000000001,2.0R TP,14.734000000000378,2025.02.24 03:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.24 03:00:00|L|S2,2025-02-24 03:00:00,2025-02-24 03:00:00,L,pre_cross,2.0,2940.829,2933.462,7.367000000000189,2025-02-24 14:00:00,2942.968940052541,trail/SL hit,2.139940052540624,2025.02.24 03:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.24 03:00:00|L|S3,2025-02-24 03:00:00,2025-02-24 03:00:00,L,pre_cross,3.0,2940.829,2933.462,7.367000000000189,2025-02-24 15:00:00,2933.462,SL hit,-7.367000000000189,2025.02.24 03:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.02.24 03:30:00|L|S1,2025-02-24 03:30:00,2025-02-24 03:30:00,L,cross,1.0,2941.693,2933.462,8.231000000000222,2025-02-24 15:00:00,2933.462,SL hit,-8.231000000000222,2025.02.24 03:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.02.24 03:30:00|L|S2,2025-02-24 03:30:00,2025-02-24 03:30:00,L,cross,2.0,2941.693,2933.462,8.231000000000222,2025-02-24 14:00:00,2942.968940052541,trail/SL hit,1.2759400525405908,2025.02.24 03:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.02.24 03:30:00|L|S3,2025-02-24 03:30:00,2025-02-24 03:30:00,L,cross,3.0,2941.693,2933.462,8.231000000000222,2025-02-24 15:00:00,2933.462,SL hit,-8.231000000000222,2025.02.24 03:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.03.05 06:00:00|L|S1,2025-03-05 06:00:00,2025-03-05 06:00:00,L,cross,1.0,2918.603,2911.085,7.518000000000029,2025-03-05 10:30:00,2911.085,SL hit,-7.518000000000029,2025.03.05 06:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.05 06:00:00|L|S2,2025-03-05 06:00:00,2025-03-05 06:00:00,L,cross,2.0,2918.603,2911.085,7.518000000000029,2025-03-05 10:30:00,2911.085,trail/SL hit,-7.518000000000029,2025.03.05 06:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.05 06:00:00|L|S3,2025-03-05 06:00:00,2025-03-05 06:00:00,L,cross,3.0,2918.603,2911.085,7.518000000000029,2025-03-05 10:30:00,2911.085,SL hit,-7.518000000000029,2025.03.05 06:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.03.05 15:30:00|L|S1,2025-03-05 15:30:00,2025-03-05 15:30:00,L,pre_cross,1.0,2918.173,2913.004,5.168999999999869,2025-03-05 16:00:00,2928.5109999999995,2.0R TP,10.337999999999738,2025.03.05 15:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.05 15:30:00|L|S2,2025-03-05 15:30:00,2025-03-05 15:30:00,L,pre_cross,2.0,2918.173,2913.004,5.168999999999869,2025-03-05 17:30:00,2915.5310629715104,trail/SL hit,-2.641937028489337,2025.03.05 15:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.05 15:30:00|L|S3,2025-03-05 15:30:00,2025-03-05 15:30:00,L,pre_cross,3.0,2918.173,2913.004,5.168999999999869,2025-03-05 18:00:00,2913.004,SL hit,-5.168999999999869,2025.03.05 15:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.03.05 16:30:00|L|S1,2025-03-05 16:30:00,2025-03-05 16:30:00,L,cross,1.0,2928.603,2913.004,15.59900000000016,2025-03-05 18:00:00,2913.004,SL hit,-15.59900000000016,2025.03.05 16:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.05 16:30:00|L|S2,2025-03-05 16:30:00,2025-03-05 16:30:00,L,cross,2.0,2928.603,2913.004,15.59900000000016,2025-03-05 18:00:00,2913.004,trail/SL hit,-15.59900000000016,2025.03.05 16:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.05 16:30:00|L|S3,2025-03-05 16:30:00,2025-03-05 16:30:00,L,cross,3.0,2928.603,2913.004,15.59900000000016,2025-03-05 18:00:00,2913.004,SL hit,-15.59900000000016,2025.03.05 16:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.03.06 18:30:00|L|S1,2025-03-06 18:30:00,2025-03-06 18:30:00,L,post_n5,1.0,2918.471,2912.557,5.914000000000215,2025-03-06 19:00:00,2912.557,SL hit,-5.914000000000215,2025.03.06 18:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.06 18:30:00|L|S2,2025-03-06 18:30:00,2025-03-06 18:30:00,L,post_n5,2.0,2918.471,2912.557,5.914000000000215,2025-03-06 19:00:00,2912.557,trail/SL hit,-5.914000000000215,2025.03.06 18:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.06 18:30:00|L|S3,2025-03-06 18:30:00,2025-03-06 18:30:00,L,post_n5,3.0,2918.471,2912.557,5.914000000000215,2025-03-06 19:00:00,2912.557,SL hit,-5.914000000000215,2025.03.06 18:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.03.12 15:00:00|L|S1,2025-03-12 15:00:00,2025-03-12 15:00:00,L,cross,1.0,2921.899,2915.024,6.875,2025-03-12 16:00:00,2935.649,2.0R TP,13.75,2025.03.12 15:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.12 15:00:00|L|S2,2025-03-12 15:00:00,2025-03-12 15:00:00,L,cross,2.0,2921.899,2915.024,6.875,2025-03-13 06:00:00,2937.098388312632,trail/SL hit,15.199388312631982,2025.03.12 15:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.12 15:00:00|L|S3,2025-03-12 15:00:00,2025-03-12 15:00:00,L,cross,3.0,2921.899,2915.024,6.875,2025-03-14 15:00:00,2981.134,M30 merged cross,59.23500000000013,2025.03.12 15:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.03.16 23:30:00|L|S1,2025-03-16 23:30:00,2025-03-16 23:30:00,L,cross,1.0,2993.955,2986.742,7.212999999999738,2025-03-17 00:00:00,2986.742,SL hit,-7.212999999999738,2025.03.16 23:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.16 23:30:00|L|S2,2025-03-16 23:30:00,2025-03-16 23:30:00,L,cross,2.0,2993.955,2986.742,7.212999999999738,2025-03-17 00:00:00,2986.742,trail/SL hit,-7.212999999999738,2025.03.16 23:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.16 23:30:00|L|S3,2025-03-16 23:30:00,2025-03-16 23:30:00,L,cross,3.0,2993.955,2986.742,7.212999999999738,2025-03-17 00:00:00,2986.742,SL hit,-7.212999999999738,2025.03.16 23:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 09:30:00|L|S1,2025-03-17 09:30:00,2025-03-17 09:30:00,L,cross,1.0,2992.778,2987.211,5.567000000000007,2025-03-17 12:00:00,2987.211,SL hit,-5.567000000000007,2025.03.17 09:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 09:30:00|L|S2,2025-03-17 09:30:00,2025-03-17 09:30:00,L,cross,2.0,2992.778,2987.211,5.567000000000007,2025-03-17 12:00:00,2991.0713894019723,trail/SL hit,-1.7066105980275097,2025.03.17 09:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 09:30:00|L|S3,2025-03-17 09:30:00,2025-03-17 09:30:00,L,cross,3.0,2992.778,2987.211,5.567000000000007,2025-03-17 12:00:00,2987.211,SL hit,-5.567000000000007,2025.03.17 09:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.03.17 10:00:00|BUY|S2,2025.03.17 09:00,2025.03.17 10:00,BUY,cross,2.0,2025.03.17 10:00,2995.647,2987.21078,2025.03.17 10:00,2995.289,M30 merged cross,-0.358,-0.358,467.393,2025.03.17 10:00:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.03.17 10:00:00|BUY|S3,2025.03.17 09:00,2025.03.17 10:00,BUY,cross,3.0,2025.03.17 10:00,2995.647,2987.21078,2025.03.17 10:00,2995.289,M30 merged cross,-0.358,-0.537,466.856,2025.03.17 10:00:00|BUY|S3,right_only,,,,
2025.03.17 10:00:00|L|S1,2025-03-17 10:00:00,2025-03-17 10:00:00,L,post_n2,1.0,2995.647,2988.431,7.2159999999998945,2025-03-17 12:00:00,2988.431,SL hit,-7.2159999999998945,2025.03.17 10:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 10:00:00|L|S2,2025-03-17 10:00:00,2025-03-17 10:00:00,L,post_n2,2.0,2995.647,2988.431,7.2159999999998945,2025-03-17 12:00:00,2988.431,trail/SL hit,-7.2159999999998945,2025.03.17 10:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 10:00:00|L|S3,2025-03-17 10:00:00,2025-03-17 10:00:00,L,post_n2,3.0,2995.647,2988.431,7.2159999999998945,2025-03-17 12:00:00,2988.431,SL hit,-7.2159999999998945,2025.03.17 10:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 10:30:00|L|S1,2025-03-17 10:30:00,2025-03-17 10:30:00,L,post_n3,1.0,2995.318,2988.959,6.359000000000378,2025-03-17 12:00:00,2988.959,SL hit,-6.359000000000378,2025.03.17 10:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 10:30:00|L|S2,2025-03-17 10:30:00,2025-03-17 10:30:00,L,post_n3,2.0,2995.318,2988.959,6.359000000000378,2025-03-17 12:00:00,2988.959,trail/SL hit,-6.359000000000378,2025.03.17 10:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 10:30:00|L|S3,2025-03-17 10:30:00,2025-03-17 10:30:00,L,post_n3,3.0,2995.318,2988.959,6.359000000000378,2025-03-17 12:00:00,2988.959,SL hit,-6.359000000000378,2025.03.17 10:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 11:00:00|L|S1,2025-03-17 11:00:00,2025-03-17 11:00:00,L,post_n4,1.0,2998.962,2989.726,9.235999999999876,2025-03-17 12:00:00,2989.726,SL hit,-9.235999999999876,2025.03.17 11:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 11:00:00|L|S2,2025-03-17 11:00:00,2025-03-17 11:00:00,L,post_n4,2.0,2998.962,2989.726,9.235999999999876,2025-03-17 12:00:00,2989.726,trail/SL hit,-9.235999999999876,2025.03.17 11:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 11:00:00|L|S3,2025-03-17 11:00:00,2025-03-17 11:00:00,L,post_n4,3.0,2998.962,2989.726,9.235999999999876,2025-03-17 12:00:00,2989.726,SL hit,-9.235999999999876,2025.03.17 11:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2025.03.17 11:30:00|BUY|S2,2025.03.17 10:30,2025.03.17 11:30,BUY,post_n,2.0,2025.03.17 11:30,3000.282,2989.72573,2025.03.17 11:30,2997.475,M30 merged cross,-2.807,-2.807,464.049,2025.03.17 11:30:00|BUY|S2,right_only,,,,
,,,,,,,,,,,,,2025.03.17 11:30:00|BUY|S3,2025.03.17 10:30,2025.03.17 11:30,BUY,post_n,3.0,2025.03.17 11:30,3000.282,2989.72573,2025.03.17 11:30,2997.475,M30 merged cross,-2.807,-4.2105,459.8385,2025.03.17 11:30:00|BUY|S3,right_only,,,,
2025.03.17 11:30:00|L|S1,2025-03-17 11:30:00,2025-03-17 11:30:00,L,post_n5,1.0,3000.282,2990.538,9.744000000000142,2025-03-17 12:00:00,2990.538,SL hit,-9.744000000000142,2025.03.17 11:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 11:30:00|L|S2,2025-03-17 11:30:00,2025-03-17 11:30:00,L,post_n5,2.0,3000.282,2990.538,9.744000000000142,2025-03-17 12:00:00,2990.538,trail/SL hit,-9.744000000000142,2025.03.17 11:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 11:30:00|L|S3,2025-03-17 11:30:00,2025-03-17 11:30:00,L,post_n5,3.0,3000.282,2990.538,9.744000000000142,2025-03-17 12:00:00,2990.538,SL hit,-9.744000000000142,2025.03.17 11:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 12:00:00|L|S1,2025-03-17 12:00:00,2025-03-17 12:00:00,L,post_n6,1.0,2997.515,2991.071,6.44399999999996,2025-03-17 12:00:00,2991.071,SL hit,-6.44399999999996,2025.03.17 12:00:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 12:00:00|L|S2,2025-03-17 12:00:00,2025-03-17 12:00:00,L,post_n6,2.0,2997.515,2991.071,6.44399999999996,2025-03-17 12:00:00,2991.071,trail/SL hit,-6.44399999999996,2025.03.17 12:00:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2025.03.17 12:00:00|L|S3,2025-03-17 12:00:00,2025-03-17 12:00:00,L,post_n6,3.0,2997.515,2991.071,6.44399999999996,2025-03-17 12:00:00,2991.071,SL hit,-6.44399999999996,2025.03.17 12:00:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2025.03.19 11:30:00|L|S1,2025-03-19 11:30:00,2025-03-19 11:30:00,L,cross,1.0,3039.383,3033.371,6.011999999999716,2025-03-19 13:00:00,3033.371,SL hit,-6.011999999999716,2025.03.19 11:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
