bar_time,close,m30_sma5,m30_sma13,m30_diff,m30_dist%,m30_cross,h2_time,h2_sma5,h2_sma13,h2_diff,h2_dist%,h2_score,h2_dir,h2_cross,h2_tier,decision,lot_mul,skip_reason
2024-01-19 00:00:00,2023.84600,2021.60232,2017.85785,3.74447,0.18557,NONE,2024-01-18 21:30:00,2017.22227,2019.51509,-2.29282,0.32836,-0.11353,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-19 00:30:00,2023.12000,2021.90585,2018.26263,3.64322,0.18051,NONE,2024-01-18 21:30:00,2017.22227,2019.51509,-2.29282,0.29237,-0.11353,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-19 01:00:00,2023.00500,2022.12568,2018.62743,3.49825,0.17330,NONE,2024-01-19 01:00:00,2018.57181,2019.85778,-1.28596,0.21962,-0.06367,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-19 01:30:00,2023.99400,2022.49935,2019.04024,3.45910,0.17132,NONE,2024-01-19 01:00:00,2018.57181,2019.85778,-1.28596,0.26861,-0.06367,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-19 02:00:00,2023.43200,2022.68588,2019.37807,3.30781,0.16380,NONE,2024-01-19 01:00:00,2018.57181,2019.85778,-1.28596,0.24077,-0.06367,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-19 02:30:00,2023.97000,2022.94270,2019.73130,3.21141,0.15900,NONE,2024-01-19 01:00:00,2018.57181,2019.85778,-1.28596,0.26743,-0.06367,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-19 03:00:00,2022.47900,2022.84996,2019.94266,2.90730,0.14393,NONE,2024-01-19 03:00:00,2019.05245,2019.94372,-0.89127,0.16971,-0.04412,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-19 03:30:00,2022.74600,2022.82917,2020.15830,2.67087,0.13221,NONE,2024-01-19 03:00:00,2019.05245,2019.94372,-0.89127,0.18293,-0.04412,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-19 04:00:00,2020.88200,2022.43974,2020.21397,2.22577,0.11017,NONE,2024-01-19 03:00:00,2019.05245,2019.94372,-0.89127,0.09061,-0.04412,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-19 04:30:00,2020.97500,2022.14679,2020.27251,1.87428,0.09277,NONE,2024-01-19 03:00:00,2019.05245,2019.94372,-0.89127,0.09522,-0.04412,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-19 05:00:00,2020.50800,2021.81903,2020.29062,1.52841,0.07565,NONE,2024-01-19 05:00:00,2020.00176,2020.24028,-0.23852,0.02506,-0.01181,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-19 05:30:00,2021.56600,2021.76842,2020.38873,1.37969,0.06829,NONE,2024-01-19 05:00:00,2020.00176,2020.24028,-0.23852,0.07744,-0.01181,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-19 06:00:00,2023.19900,2022.05454,2020.60490,1.44964,0.07174,NONE,2024-01-19 05:00:00,2020.00176,2020.24028,-0.23852,0.15828,-0.01181,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-19 06:30:00,2023.79900,2022.40343,2020.85060,1.55283,0.07684,NONE,2024-01-19 05:00:00,2020.00176,2020.24028,-0.23852,0.18798,-0.01181,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-19 07:00:00,2026.91400,2023.30555,2021.31702,1.98853,0.09838,NONE,2024-01-19 07:00:00,2021.93721,2020.96633,0.97088,0.24614,0.04804,BULL,GOLDEN,T2,SKIP,0.00,no_m30_cross
2024-01-19 07:30:00,2027.94600,2024.23364,2021.82694,2.40670,0.11904,NONE,2024-01-19 07:00:00,2021.93721,2020.96633,0.97088,0.29718,0.04804,BULL,GOLDEN,T2,SKIP,0.00,no_m30_cross
2024-01-19 08:00:00,2026.51600,2024.69011,2022.18764,2.50247,0.12375,NONE,2024-01-19 07:00:00,2021.93721,2020.96633,0.97088,0.22646,0.04804,BULL,GOLDEN,T2,SKIP,0.00,no_m30_cross
2024-01-19 08:30:00,2029.67900,2025.68789,2022.76390,2.92399,0.14455,NONE,2024-01-19 07:00:00,2021.93721,2020.96633,0.97088,0.38289,0.04804,BULL,GOLDEN,T2,SKIP,0.00,no_m30_cross
2024-01-19 09:00:00,2030.07200,2026.56471,2023.32606,3.23865,0.16007,NONE,2024-01-19 09:00:00,2023.61337,2021.68569,1.92768,0.31916,0.09535,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-19 09:30:00,2029.72000,2027.19577,2023.81790,3.37787,0.16691,NONE,2024-01-19 09:00:00,2023.61337,2021.68569,1.92768,0.30177,0.09535,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-19 10:00:00,2029.54700,2027.66601,2024.25860,3.40741,0.16833,NONE,2024-01-19 09:00:00,2023.61337,2021.68569,1.92768,0.29322,0.09535,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-19 10:30:00,2030.31800,2028.19641,2024.72471,3.47170,0.17147,NONE,2024-01-19 09:00:00,2023.61337,2021.68569,1.92768,0.33132,0.09535,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-19 11:00:00,2030.26100,2028.60933,2025.15058,3.45875,0.17079,NONE,2024-01-19 11:00:00,2025.46189,2022.54495,2.91695,0.23694,0.14422,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 11:30:00,2031.61800,2029.21106,2025.64807,3.56299,0.17589,NONE,2024-01-19 11:00:00,2025.46189,2022.54495,2.91695,0.30394,0.14422,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 12:00:00,2033.10500,2029.98985,2026.22168,3.76817,0.18597,NONE,2024-01-19 11:00:00,2025.46189,2022.54495,2.91695,0.37735,0.14422,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 12:30:00,2032.85600,2030.56308,2026.73201,3.83107,0.18903,NONE,2024-01-19 11:00:00,2025.46189,2022.54495,2.91695,0.36506,0.14422,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 13:00:00,2036.47400,2031.74526,2027.48140,4.26387,0.21030,NONE,2024-01-19 13:00:00,2026.29871,2023.09118,3.20753,0.50216,0.15855,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 13:30:00,2035.25700,2032.44761,2028.07952,4.36809,0.21538,NONE,2024-01-19 13:00:00,2026.29871,2023.09118,3.20753,0.44210,0.15855,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 14:00:00,2031.83500,2032.32509,2028.36840,3.95669,0.19507,NONE,2024-01-19 13:00:00,2026.29871,2023.09118,3.20753,0.27322,0.15855,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 14:30:00,2029.64600,2031.78927,2028.46668,3.32259,0.16380,NONE,2024-01-19 13:00:00,2026.29871,2023.09118,3.20753,0.16519,0.15855,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 15:00:00,2025.99000,2030.62942,2028.27617,2.35325,0.11602,NONE,2024-01-19 15:00:00,2026.00017,2023.22309,2.77708,-0.00050,0.13726,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 15:30:00,2027.66100,2030.03573,2028.22885,1.80689,0.08909,NONE,2024-01-19 15:00:00,2026.00017,2023.22309,2.77708,0.08198,0.13726,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 16:00:00,2025.15900,2029.06039,2027.99270,1.06768,0.05265,NONE,2024-01-19 15:00:00,2026.00017,2023.22309,2.77708,-0.04152,0.13726,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 16:30:00,2024.80600,2028.20951,2027.74757,0.46194,0.02278,NONE,2024-01-19 15:00:00,2026.00017,2023.22309,2.77708,-0.05894,0.13726,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 17:00:00,2027.11400,2027.99041,2027.69884,0.29157,0.01438,NONE,2024-01-19 17:00:00,2026.36434,2023.57678,2.78756,0.03700,0.13775,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 17:30:00,2029.08100,2028.20853,2027.80516,0.40337,0.01989,NONE,2024-01-19 17:00:00,2026.36434,2023.57678,2.78756,0.13407,0.13775,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 18:00:00,2026.87400,2027.94162,2027.73353,0.20809,0.01026,NONE,2024-01-19 17:00:00,2026.36434,2023.57678,2.78756,0.02515,0.13775,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 18:30:00,2027.82100,2027.91750,2027.74026,0.17724,0.00874,NONE,2024-01-19 17:00:00,2026.36434,2023.57678,2.78756,0.07189,0.13775,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 19:00:00,2028.42000,2028.01800,2027.79255,0.22545,0.01112,NONE,2024-01-19 19:00:00,2026.73107,2023.93225,2.79882,0.08333,0.13829,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 19:30:00,2029.07500,2028.22940,2027.89120,0.33820,0.01668,NONE,2024-01-19 19:00:00,2026.73107,2023.93225,2.79882,0.11565,0.13829,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 20:00:00,2028.30200,2028.24392,2027.92280,0.32112,0.01584,NONE,2024-01-19 19:00:00,2026.73107,2023.93225,2.79882,0.07751,0.13829,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 20:30:00,2028.19800,2028.23473,2027.94397,0.29077,0.01434,NONE,2024-01-19 19:00:00,2026.73107,2023.93225,2.79882,0.07238,0.13829,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 21:00:00,2029.23800,2028.43539,2028.04351,0.39188,0.01932,NONE,2024-01-19 21:00:00,2026.59606,2024.09562,2.50044,0.13036,0.12353,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-19 21:30:00,2029.45200,2028.63871,2028.15185,0.48686,0.02401,NONE,2024-01-19 21:00:00,2026.59606,2024.09562,2.50044,0.14092,0.12353,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-21 23:30:00,2027.50400,2028.41177,2028.10202,0.30975,0.01527,NONE,2024-01-19 21:00:00,2026.59606,2024.09562,2.50044,0.04480,0.12353,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-22 00:00:00,2026.05600,2027.94061,2027.94463,-0.00402,-0.00020,DEAD,2024-01-19 21:00:00,2026.59606,2024.09562,2.50044,-0.02665,0.12353,BULL,NONE,T3,SKIP,0.00,m30_dead_buy_view
2024-01-22 00:30:00,2028.98500,2028.14949,2028.02466,0.12483,0.00616,GOLDEN,2024-01-22 00:30:00,2027.17164,2024.50934,2.66230,0.08945,0.13150,BULL,NONE,T3,BUY,1.00,
2024-01-22 01:00:00,2030.60000,2028.63959,2028.22276,0.41683,0.02055,NONE,2024-01-22 00:30:00,2027.17164,2024.50934,2.66230,0.16912,0.13150,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-22 01:30:00,2029.03400,2028.71847,2028.28517,0.43331,0.02136,NONE,2024-01-22 00:30:00,2027.17164,2024.50934,2.66230,0.09187,0.13150,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-22 02:00:00,2029.47400,2028.86958,2028.37661,0.49297,0.02430,NONE,2024-01-22 00:30:00,2027.17164,2024.50934,2.66230,0.11357,0.13150,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-22 02:30:00,2029.72300,2029.04026,2028.48018,0.56008,0.02761,NONE,2024-01-22 02:30:00,2027.06112,2024.67162,2.38949,0.13132,0.11802,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-22 03:00:00,2026.60300,2028.55281,2028.33578,0.21703,0.01070,NONE,2024-01-22 02:30:00,2027.06112,2024.67162,2.38949,-0.02260,0.11802,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-22 03:30:00,2026.94300,2028.23085,2028.22865,0.00220,0.00011,NONE,2024-01-22 02:30:00,2027.06112,2024.67162,2.38949,-0.00583,0.11802,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2024-01-22 04:00:00,2026.61900,2027.90848,2028.10483,-0.19635,-0.00968,DEAD,2024-01-22 02:30:00,2027.06112,2024.67162,2.38949,-0.02181,0.11802,BULL,NONE,T3,SKIP,0.00,m30_dead_buy_view
2024-01-22 04:30:00,2025.48900,2027.42458,2027.90361,-0.47903,-0.02362,NONE,2024-01-22 04:30:00,2026.47229,2024.62896,1.84333,-0.04852,0.09105,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 05:00:00,2023.16900,2026.57347,2027.53941,-0.96594,-0.04764,NONE,2024-01-22 04:30:00,2026.47229,2024.62896,1.84333,-0.16301,0.09105,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 05:30:00,2023.24000,2025.90677,2027.20869,-1.30191,-0.06422,NONE,2024-01-22 04:30:00,2026.47229,2024.62896,1.84333,-0.15950,0.09105,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 06:00:00,2024.11700,2025.54882,2026.97086,-1.42205,-0.07016,NONE,2024-01-22 04:30:00,2026.47229,2024.62896,1.84333,-0.11623,0.09105,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 06:30:00,2020.88700,2024.61645,2026.50287,-1.88642,-0.09309,NONE,2024-01-22 06:30:00,2026.21243,2024.67081,1.54163,-0.26283,0.07614,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 07:00:00,2022.50600,2024.19436,2026.19542,-2.00106,-0.09876,NONE,2024-01-22 06:30:00,2026.21243,2024.67081,1.54163,-0.18292,0.07614,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 07:30:00,2021.79500,2023.71449,2025.85693,-2.14244,-0.10575,NONE,2024-01-22 06:30:00,2026.21243,2024.67081,1.54163,-0.21801,0.07614,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 08:00:00,2025.17300,2024.00619,2025.80432,-1.79813,-0.08876,NONE,2024-01-22 06:30:00,2026.21243,2024.67081,1.54163,-0.05130,0.07614,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 08:30:00,2022.10900,2023.62675,2025.52006,-1.89331,-0.09347,NONE,2024-01-22 08:30:00,2025.70355,2024.59367,1.10988,-0.17745,0.05482,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 09:00:00,2022.33900,2023.36920,2025.27537,-1.90616,-0.09412,NONE,2024-01-22 08:30:00,2025.70355,2024.59367,1.10988,-0.16609,0.05482,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 09:30:00,2021.68200,2023.03176,2024.99895,-1.96719,-0.09715,NONE,2024-01-22 08:30:00,2025.70355,2024.59367,1.10988,-0.19853,0.05482,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 10:00:00,2023.66800,2023.15901,2024.89657,-1.73756,-0.08581,NONE,2024-01-22 08:30:00,2025.70355,2024.59367,1.10988,-0.10049,0.05482,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 10:30:00,2022.83400,2023.09401,2024.73791,-1.64390,-0.08119,NONE,2024-01-22 10:30:00,2026.15224,2024.85162,1.30062,-0.16377,0.06423,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 11:00:00,2023.34800,2023.14481,2024.63100,-1.48619,-0.07341,NONE,2024-01-22 10:30:00,2026.15224,2024.85162,1.30062,-0.13840,0.06423,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 11:30:00,2026.11600,2023.73905,2024.74523,-1.00618,-0.04969,NONE,2024-01-22 10:30:00,2026.15224,2024.85162,1.30062,-0.00179,0.06423,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 12:00:00,2027.94700,2024.58064,2024.99152,-0.41088,-0.02029,NONE,2024-01-22 10:30:00,2026.15224,2024.85162,1.30062,0.08858,0.06423,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-22 12:30:00,2029.62800,2025.59011,2025.34817,0.24194,0.01195,GOLDEN,2024-01-22 12:30:00,2025.06039,2024.53172,0.52867,0.22555,0.02611,BULL,NONE,T1,BUY,0.30,
2024-01-22 13:00:00,2025.26500,2025.52509,2025.34177,0.18331,0.00905,NONE,2024-01-22 12:30:00,2025.06039,2024.53172,0.52867,0.01010,0.02611,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-22 13:30:00,2023.15100,2025.05027,2025.17325,-0.12298,-0.00607,DEAD,2024-01-22 12:30:00,2025.06039,2024.53172,0.52867,-0.09429,0.02611,BULL,NONE,T1,SKIP,0.00,m30_dead_buy_view
2024-01-22 14:00:00,2020.69300,2024.17882,2024.82862,-0.64980,-0.03209,NONE,2024-01-22 12:30:00,2025.06039,2024.53172,0.52867,-0.21567,0.02611,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-22 14:30:00,2022.66600,2023.87625,2024.66226,-0.78601,-0.03882,NONE,2024-01-22 14:30:00,2024.68091,2024.42644,0.25447,-0.09952,0.01257,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-22 15:00:00,2026.17500,2024.33600,2024.77863,-0.44262,-0.02186,NONE,2024-01-22 14:30:00,2024.68091,2024.42644,0.25447,0.07379,0.01257,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-22 15:30:00,2024.10000,2024.28880,2024.72642,-0.43762,-0.02161,NONE,2024-01-22 14:30:00,2024.68091,2024.42644,0.25447,-0.02869,0.01257,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-22 16:00:00,2023.16300,2024.06364,2024.60616,-0.54252,-0.02680,NONE,2024-01-22 14:30:00,2024.68091,2024.42644,0.25447,-0.07497,0.01257,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-22 16:30:00,2023.61500,2023.97391,2024.52992,-0.55600,-0.02746,NONE,2024-01-22 16:30:00,2023.92513,2024.15533,-0.23020,-0.01532,-0.01137,BEAR,DEAD,T1,SKIP,0.00,no_m30_cross
2024-01-22 17:00:00,2023.37400,2023.85393,2024.44100,-0.58707,-0.02900,NONE,2024-01-22 16:30:00,2023.92513,2024.15533,-0.23020,-0.02723,-0.01137,BEAR,DEAD,T1,SKIP,0.00,no_m30_cross
2024-01-22 17:30:00,2021.57600,2023.39834,2024.22062,-0.82227,-0.04062,NONE,2024-01-22 16:30:00,2023.92513,2024.15533,-0.23020,-0.11607,-0.01137,BEAR,DEAD,T1,SKIP,0.00,no_m30_cross
2024-01-22 18:00:00,2020.90200,2022.89908,2023.96534,-1.06626,-0.05268,NONE,2024-01-22 16:30:00,2023.92513,2024.15533,-0.23020,-0.14937,-0.01137,BEAR,DEAD,T1,SKIP,0.00,no_m30_cross
2024-01-22 18:30:00,2021.28900,2022.57706,2023.75947,-1.18241,-0.05843,NONE,2024-01-22 18:30:00,2023.07870,2023.81207,-0.73337,-0.08846,-0.03624,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-22 19:00:00,2020.18400,2022.09845,2023.48443,-1.38598,-0.06849,NONE,2024-01-22 18:30:00,2023.07870,2023.81207,-0.73337,-0.14308,-0.03624,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-22 19:30:00,2020.96000,2021.87076,2023.29024,-1.41948,-0.07016,NONE,2024-01-22 18:30:00,2023.07870,2023.81207,-0.73337,-0.10473,-0.03624,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-22 20:00:00,2019.69300,2021.43521,2023.01353,-1.57833,-0.07802,NONE,2024-01-22 18:30:00,2023.07870,2023.81207,-0.73337,-0.16735,-0.03624,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-22 20:30:00,2020.76600,2021.30137,2022.84065,-1.53928,-0.07609,NONE,2024-01-22 20:30:00,2022.57336,2023.56130,-0.98793,-0.08936,-0.04882,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-22 21:00:00,2020.57800,2021.15669,2022.66660,-1.50990,-0.07465,NONE,2024-01-22 20:30:00,2022.57336,2023.56130,-0.98793,-0.09865,-0.04882,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-22 21:30:00,2021.56100,2021.23755,2022.58155,-1.34400,-0.06645,NONE,2024-01-22 20:30:00,2022.57336,2023.56130,-0.98793,-0.05005,-0.04882,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-22 23:30:00,2020.55200,2021.10044,2022.42543,-1.32499,-0.06551,NONE,2024-01-22 20:30:00,2022.57336,2023.56130,-0.98793,-0.09994,-0.04882,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-23 00:00:00,2021.78500,2021.23735,2022.37617,-1.13881,-0.05631,NONE,2024-01-23 00:00:00,2022.38829,2023.41412,-1.02583,-0.02983,-0.05070,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-23 00:30:00,2022.75400,2021.54068,2022.40523,-0.86455,-0.04275,NONE,2024-01-23 00:00:00,2022.38829,2023.41412,-1.02583,0.01808,-0.05070,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-23 01:00:00,2020.46500,2021.32555,2022.25598,-0.93044,-0.04601,NONE,2024-01-23 00:00:00,2022.38829,2023.41412,-1.02583,-0.09510,-0.05070,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-23 01:30:00,2021.64800,2021.39004,2022.20921,-0.81918,-0.04051,NONE,2024-01-23 00:00:00,2022.38829,2023.41412,-1.02583,-0.03660,-0.05070,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2024-01-23 02:00:00,2022.75500,2021.66303,2022.25120,-0.58817,-0.02908,NONE,2024-01-23 02:00:00,2023.38923,2023.72019,-0.33096,-0.03135,-0.01635,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-23 02:30:00,2022.64200,2021.85882,2022.28126,-0.42244,-0.02089,NONE,2024-01-23 02:00:00,2023.38923,2023.72019,-0.33096,-0.03693,-0.01635,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-23 03:00:00,2023.87900,2022.26286,2022.40416,-0.14130,-0.00699,NONE,2024-01-23 02:00:00,2023.38923,2023.72019,-0.33096,0.02421,-0.01635,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2024-01-23 03:30:00,2027.39300,2023.28889,2022.78792,0.50097,0.02477,GOLDEN,2024-01-23 02:00:00,2023.38923,2023.72019,-0.33096,0.19787,-0.01635,BEAR,NONE,T1,BUY,0.30,
2024-01-23 04:00:00,2027.12900,2024.05691,2023.12185,0.93506,0.04622,NONE,2024-01-23 04:00:00,2024.87799,2024.26733,0.61066,0.11117,0.03017,BULL,GOLDEN,T2,SKIP,0.00,no_m30_cross
2024-01-23 04:30:00,2027.59600,2024.76473,2023.46601,1.29871,0.06418,NONE,2024-01-23 04:00:00,2024.87799,2024.26733,0.61066,0.13423,0.03017,BULL,GOLDEN,T2,SKIP,0.00,no_m30_cross
2024-01-23 05:00:00,2029.81200,2025.77418,2023.95417,1.82002,0.08992,NONE,2024-01-23 04:00:00,2024.87799,2024.26733,0.61066,0.24367,0.03017,BULL,GOLDEN,T2,SKIP,0.00,no_m30_cross
2024-01-23 05:30:00,2030.83300,2026.78595,2024.48331,2.30264,0.11374,NONE,2024-01-23 04:00:00,2024.87799,2024.26733,0.61066,0.29409,0.03017,BULL,GOLDEN,T2,SKIP,0.00,no_m30_cross
2024-01-23 06:00:00,2030.39800,2027.50836,2024.93828,2.57007,0.12692,NONE,2024-01-23 06:00:00,2026.21219,2024.82746,1.38473,0.20658,0.06839,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 06:30:00,2035.08300,2029.02329,2025.71865,3.30464,0.16313,NONE,2024-01-23 06:00:00,2026.21219,2024.82746,1.38473,0.43780,0.06839,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 07:00:00,2029.43400,2029.10543,2026.00444,3.10098,0.15306,NONE,2024-01-23 06:00:00,2026.21219,2024.82746,1.38473,0.15901,0.06839,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 07:30:00,2031.54900,2029.59414,2026.43095,3.16319,0.15610,NONE,2024-01-23 06:00:00,2026.21219,2024.82746,1.38473,0.26339,0.06839,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 08:00:00,2029.93000,2029.66131,2026.70011,2.96121,0.14611,NONE,2024-01-23 08:00:00,2026.70375,2025.12304,1.58072,0.15919,0.07806,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 08:30:00,2028.89400,2029.50785,2026.86887,2.63898,0.13020,NONE,2024-01-23 08:00:00,2026.70375,2025.12304,1.58072,0.10807,0.07806,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 09:00:00,2029.92400,2029.59108,2027.10388,2.48720,0.12270,NONE,2024-01-23 08:00:00,2026.70375,2025.12304,1.58072,0.15889,0.07806,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 09:30:00,2028.67000,2029.40686,2027.22435,2.18252,0.10766,NONE,2024-01-23 08:00:00,2026.70375,2025.12304,1.58072,0.09702,0.07806,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 10:00:00,2026.76500,2028.87849,2027.18901,1.68948,0.08334,NONE,2024-01-23 10:00:00,2026.13540,2025.02603,1.10937,0.03107,0.05478,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 10:30:00,2025.09200,2028.12119,2027.02770,1.09349,0.05395,NONE,2024-01-23 10:00:00,2026.13540,2025.02603,1.10937,-0.05150,0.05478,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 11:00:00,2023.50100,2027.19715,2026.75642,0.44074,0.02175,NONE,2024-01-23 10:00:00,2026.13540,2025.02603,1.10937,-0.13002,0.05478,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 11:30:00,2023.86200,2026.53012,2026.53377,-0.00365,-0.00018,DEAD,2024-01-23 10:00:00,2026.13540,2025.02603,1.10937,-0.11220,0.05478,BULL,NONE,T2,SKIP,0.00,m30_dead_buy_view
2024-01-23 12:00:00,2024.17500,2026.05910,2026.35233,-0.29323,-0.01447,NONE,2024-01-23 12:00:00,2025.88512,2025.01511,0.87001,-0.08441,0.04296,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 12:30:00,2025.69900,2025.98708,2026.30207,-0.31499,-0.01555,NONE,2024-01-23 12:00:00,2025.88512,2025.01511,0.87001,-0.00919,0.04296,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 13:00:00,2028.27500,2026.44466,2026.45384,-0.00917,-0.00045,NONE,2024-01-23 12:00:00,2025.88512,2025.01511,0.87001,0.11797,0.04296,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 13:30:00,2024.88400,2026.13253,2026.33308,-0.20055,-0.00990,NONE,2024-01-23 12:00:00,2025.88512,2025.01511,0.87001,-0.04942,0.04296,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 14:00:00,2023.45000,2025.59602,2026.11130,-0.51528,-0.02543,NONE,2024-01-23 14:00:00,2025.72970,2025.02225,0.70744,-0.11254,0.03494,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2024-01-23 14:30:00,2023.09700,2025.09622,2025.87943,-0.78321,-0.03866,NONE,2024-01-23 14:00:00,2025.72970,2025.02225,0.70744,-0.12996,0.03494,BULL,NONE,T2,SKIP,0.00,no_m30_cross
